participant,index,task_section,feature_idx,stimID,taskID,feat_val,noisy_feedback_value,resp_reactiontime,dial_resp,resp_error,points,correct_afc,resp_left,click_reactiontime,aggregatePoints,debrief_tools,condition,block
study1_far_sub41,0,A1,0.0,8,0,6.116440134321889,6.231654264768683,8.301,4.721024916653378,1.3954152176685106,0,,,3.031,0,no,far,0
study1_far_sub41,1,A1,1.0,8,0,4.871187341923946,4.727506826032372,4.867,3.141240838218549,1.729946503705397,0,,,2.26,0,no,far,0
study1_far_sub41,2,A1,0.0,9,0,2.2095557711838563,2.2566205001819712,5.432,4.71238898038469,2.5028332092008334,0,,,3.176,0,no,far,0
study1_far_sub41,3,A1,1.0,9,0,0.9643029787859144,0.9702212404712288,4.878,3.74627301317489,2.7819700343889755,0,,,2.643,0,no,far,0
study1_far_sub41,4,A1,0.0,7,0,3.8955455848364706,3.8379187428875414,3.918,4.720792143932337,0.825246559095866,0,,,2.549,0,no,far,0
study1_far_sub41,5,A1,1.0,7,0,2.6502927924385293,,3.242,5.530156785853407,2.8798639934148778,0,,,1.991,0,no,far,0
study1_far_sub41,6,A1,0.0,2,0,5.152387326673907,5.155730936798599,6.013,4.731617379484397,0.4207699471895099,2,,,5.158,2,no,far,0
study1_far_sub41,7,A1,1.0,2,0,3.907134534275965,3.9034144252943617,3.081,1.3045442776439713,2.6025902566319936,0,,,1.934,2,no,far,0
study1_far_sub41,8,A1,0.0,5,0,3.50119754631825,3.5838751890365774,4.749,6.245968457096115,2.744770910777865,0,,,3.736,2,no,far,0
study1_far_sub41,9,A1,1.0,5,0,2.255944753920309,2.2931740261653206,2.787,0.0813418636099748,2.174602890310334,0,,,1.189,2,no,far,0
study1_far_sub41,10,A1,0.0,10,0,1.3386971231388554,1.376463633318564,4.226,3.2593252283938865,1.9206281052550311,0,,,2.217,2,no,far,0
study1_far_sub41,11,A1,1.0,10,0,0.0934443307409136,6.2762656122175375,2.686,3.272908092572881,3.103721545347619,0,,,1.47,2,no,far,0
study1_far_sub41,12,A1,0.0,8,0,6.116440134321889,6.056122414338694,5.072,3.3845819294206776,2.731858204901211,0,,,4.071,2,no,far,1
study1_far_sub41,13,A1,1.0,8,0,4.871187341923946,4.862762342121371,3.185,2.7987555941237447,2.0724317478002012,0,,,2.653,2,no,far,1
study1_far_sub41,14,A1,0.0,5,0,3.50119754631825,3.518705908739505,4.501,5.947137997750655,2.445940451432405,0,,,3.999,2,no,far,1
study1_far_sub41,15,A1,1.0,5,0,2.255944753920309,2.4252690630144302,4.215,4.715136226220437,2.4591914723001285,0,,,3.702,2,no,far,1
study1_far_sub41,16,A1,0.0,9,0,2.2095557711838563,2.183334865119277,8.588000000000001,3.429742413570442,1.2201866423865857,0,,,8.136000000000001,2,no,far,1
study1_far_sub41,17,A1,1.0,9,0,0.9643029787859144,1.0109591865666154,5.2620000000000005,4.70400928826058,2.543478997704921,0,,,4.497,2,no,far,1
study1_far_sub41,18,A1,0.0,7,0,3.8955455848364706,3.951570882607784,3.966,3.230070726070769,0.6654748587657018,0,,,3.482,2,no,far,1
study1_far_sub41,19,A1,1.0,7,0,2.6502927924385293,,3.157,2.3344157559421195,0.3158770364964098,1,,,2.608,3,no,far,1
study1_far_sub41,20,A1,0.0,2,0,5.152387326673907,5.154908755945466,10.224,3.5196545259399317,1.632732800733975,0,,,4.265,3,no,far,1
study1_far_sub41,21,A1,1.0,2,0,3.907134534275965,3.931428245410746,6.485,6.1244774066446,2.2173428723686355,0,,,2.234,3,no,far,1
study1_far_sub41,22,A1,0.0,10,0,1.3386971231388554,1.2919458788072489,5.5600000000000005,2.525109418880196,1.1864122957413406,0,,,2.469,3,no,far,1
study1_far_sub41,23,A1,1.0,10,0,0.0934443307409136,0.1500730784898754,4.556,6.265647537695155,0.1109821002253452,4,,,1.699,7,no,far,1
study1_far_sub41,24,A1,0.0,2,0,5.152387326673907,5.370861215267732,16.727,2.156236874647645,2.996150452026262,0,,,6.9830000000000005,7,no,far,2
study1_far_sub41,25,A1,1.0,2,0,3.907134534275965,3.8584912724906006,6.647,5.024178285591201,1.1170437513152365,0,,,1.822,7,no,far,2
study1_far_sub41,26,A1,0.0,8,0,6.116440134321889,6.104177202317544,7.217,6.2134872629960265,0.0970471286741379,4,,,3.806,11,no,far,2
study1_far_sub41,27,A1,1.0,8,0,4.871187341923946,4.852692213409622,6.3950000000000005,1.6100376950601492,3.0220356603157894,0,,,3.357,11,no,far,2
study1_far_sub41,28,A1,0.0,7,0,3.8955455848364706,3.8541614921877816,8.474,5.726127736575928,1.8305821517394576,0,,,4.515,11,no,far,2
study1_far_sub41,29,A1,1.0,7,0,2.6502927924385293,,4.485,2.1324297983594063,0.5178629940791231,0,,,0.939,11,no,far,2
study1_far_sub41,30,A1,0.0,10,0,1.3386971231388554,1.2155389463764108,10.331,2.9925016411486864,1.653804518009831,0,,,6.511,11,no,far,2
study1_far_sub41,31,A1,1.0,10,0,0.0934443307409136,0.0252755877883605,4.019,5.303528243991941,1.0731013939285583,0,,,2.68,11,no,far,2
study1_far_sub41,32,A1,0.0,5,0,3.50119754631825,3.5600845592001664,7.615,3.226847664650653,0.2743498816675971,2,,,4.871,13,no,far,2
study1_far_sub41,33,A1,1.0,5,0,2.255944753920309,2.4032157981770705,6.937,1.5178259369627802,0.7381188169575286,0,,,1.039,13,no,far,2
study1_far_sub41,34,A1,0.0,9,0,2.2095557711838563,2.321935975815649,5.088,3.445459078994852,1.2359033078109958,0,,,2.98,13,no,far,2
study1_far_sub41,35,A1,1.0,9,0,0.9643029787859144,0.8192215481098224,5.055,4.046880983916061,3.082578005130147,0,,,0.734,13,no,far,2
study1_far_sub41,36,A1,0.0,5,0,3.50119754631825,3.3684965462892698,6.7250000000000005,0.0031199038393521,2.7851076647006883,0,,,1.776,13,no,far,3
study1_far_sub41,37,A1,1.0,5,0,2.255944753920309,2.1187610957458967,4.912,6.25621487690509,2.282915184194805,0,,,0.912,13,no,far,3
study1_far_sub41,38,A1,0.0,9,0,2.2095557711838563,2.1087993629947235,5.6610000000000005,5.5899621813386,2.9027788970248425,0,,,2.509,13,no,far,3
